transaction_hash,block_number,date,asset_id,seller,buyer,maker,taker,sale_price_eth,sale_price_usd,tokens_sold
0x7547855c9bab63c5b51acedade3fe8cac3da3ea012ff565183d14081ceea4cde,14477728,2022-03-28,1,0xc45a5d0b1e9a78b26be34a3fc73b80ad756f6154,0xd74c9090889e13c058167a23aada5f04f8639de2,0xc45a5d0b1e9a78b26be34a3fc73b80ad756f6154,0xd74c9090889e13c058167a23aada5f04f8639de2,0.059,193.825212707102,1
0x0af430e20eb3320bf494fdc8e5b6de070d8dcd2450743da3e84a1a8e80dcd158,14477635,2022-03-28,1,0x02e49aaddeca1b6b27edd1f5f43b5ed3e2be12ce,0xfbbb3a60091b029fa8195d3c28d259585851b2da,0x02e49aaddeca1b6b27edd1f5f43b5ed3e2be12ce,0xfbbb3a60091b029fa8195d3c28d259585851b2da,0.058,190.54003961037148,1
0x40f5cce9c735fe7635704819d1948aafb075997810aa4a297cc89ae6af132f9a,14477512,2022-03-28,1,0xd7d94b4db718a3bf4cfe84948093ae6617f8e3cb,0x3567ed0d8f3d9ee2683f6be579c156632945723b,0xd7d94b4db718a3bf4cfe84948093ae6617f8e3cb,0x3567ed0d8f3d9ee2683f6be579c156632945723b,0.058,190.54003961037148,1
0xe51a39e3524e78a20fdfee291fb6813eb812f2c4b5ed0657b3ac04ba4d8b6748,14477429,2022-03-28,1,0x4a259cf517662ce82937017e67c93465106049bd,0x3303b6aed6f306a6d7cf5e8c8956befd8f1bd2e2,0x3303b6aed6f306a6d7cf5e8c8956befd8f1bd2e2,0x4a259cf517662ce82937017e67c93465106049bd,0.54,1773.993472234493,1
0xe51a39e3524e78a20fdfee291fb6813eb812f2c4b5ed0657b3ac04ba4d8b6748,14477429,2022-03-28,1,0x4a259cf517662ce82937017e67c93465106049bd,0x3303b6aed6f306a6d7cf5e8c8956befd8f1bd2e2,0x438b2b4053221ff10c107b5c7187c2a0f25d28cc,0x4a259cf517662ce82937017e67c93465106049bd,0.059,193.825212707102,1
0xe51a39e3524e78a20fdfee291fb6813eb812f2c4b5ed0657b3ac04ba4d8b6748,14477429,2022-03-28,1,0x438b2b4053221ff10c107b5c7187c2a0f25d28cc,0x4a259cf517662ce82937017e67c93465106049bd,0x438b2b4053221ff10c107b5c7187c2a0f25d28cc,0x4a259cf517662ce82937017e67c93465106049bd,0.059,193.825212707102,1
0xe5338345455d1e4a4efdae8b2e617e2171d8820f3c64f43520270ab09529e0f5,14476992,2022-03-28,1,0xca1a96013336eb971a682de6949ec9a52a0eeaa3,0x9a32e61fc1598241662e77cdc95fde9ab9d86ddf,0xca1a96013336eb971a682de6949ec9a52a0eeaa3,0x9a32e61fc1598241662e77cdc95fde9ab9d86ddf,0.189,620.8977152820726,3
0x46e3a7c06ce784388d549e3aacbfb9333b3fae9b1277a8009f275c069ab6c114,14476905,2022-03-28,1,0x303c36e5c473bf36bf643debeb61c68f780641aa,0xe4308cf080eabbfa15492b7b1bfa7d9fe35246c2,0x303c36e5c473bf36bf643debeb61c68f780641aa,0xe4308cf080eabbfa15492b7b1bfa7d9fe35246c2,0.069,226.67694367440745,1
0xf89074b0a039061cadf73db1ece0bb02cdeb0ab4a9775c37be3ac36229cef666,14476846,2022-03-28,1,0xd334e924e15dfcfff03045f671cf71ce65c6e0f1,0xea8a41ba861a256157ee5393a4911335c2a5cab0,0xd334e924e15dfcfff03045f671cf71ce65c6e0f1,0xea8a41ba861a256157ee5393a4911335c2a5cab0,0.068,223.3917705776769,1
0x4ba409320ae5a1fc5aebea503eae5284555c7254242c886d34f4b9e767ca1d8a,14476837,2022-03-28,1,0x3c85f9867ee2fc5d91e04efaeded45a83c184498,0x948a9c053cc2525d2f55a940b8de7c7177523d81,0x3c85f9867ee2fc5d91e04efaeded45a83c184498,0x948a9c053cc2525d2f55a940b8de7c7177523d81,0.062,203.68073199729363,1
0x7817d0373288dd39d4673fb6aae7e40e60e7225e1b959888462b877ed9dcf4d9,14476799,2022-03-28,1,0x29f0e1d25942819c3b647e00548ca4f1d63a6267,0x4c476e5707d24b2860ed8a195256930da9f9ea78,0x29f0e1d25942819c3b647e00548ca4f1d63a6267,0x4c476e5707d24b2860ed8a195256930da9f9ea78,0.062,203.68073199729363,1
0xd2b6a4eb7accd7824541fd365aac5b673aaa9ae596b52cc8831a50eb8e00b3de,14476766,2022-03-28,1,0xb6ad577627f4d50a6f6227034b66a97036e63628,0xb0c4cf5f23228438ac147561c875a179397acc4e,0xb6ad577627f4d50a6f6227034b66a97036e63628,0xb0c4cf5f23228438ac147561c875a179397acc4e,0.065,213.53625128748527,1
0x630a9f83bf2a0d5498198a9720f3632d0345c245ee6e2dc3579d3f73eec72f46,14476649,2022-03-28,1,0x47c423be9ad23889fb8b159f30a9a3977413363c,0x1e9050d2c187895e676bf3e2f10d06e7f36dca3e,0x47c423be9ad23889fb8b159f30a9a3977413363c,0x1e9050d2c187895e676bf3e2f10d06e7f36dca3e,0.065,213.53625128748527,1
0xebbf5dbb5d4744467fb3886542d137d3238f4359c2cc7ea3cef18f168f058745,14476637,2022-03-28,1,0xe02999ce322e22f5e4dc1830e61f3a72a1b5690e,0xf80af50746b44396818022a6b84b065e2cf11d8a,0xe02999ce322e22f5e4dc1830e61f3a72a1b5690e,0xf80af50746b44396818022a6b84b065e2cf11d8a,0.067,220.10659748094636,1
0xc9ac79ba1f7566e58b5d7ccaffe2b068d057547ceb4c1a747c56e0c9d0b33b43,14476310,2022-03-28,1,0xd8548797e39c78dc68c3eb374a9b569d43ed97d0,0x5cf668dff2ab5a2f8241e66b497324066d69f0f4,0xd8548797e39c78dc68c3eb374a9b569d43ed97d0,0x5cf668dff2ab5a2f8241e66b497324066d69f0f4,0.0584,191.8541088490637,1
0x028999abbab84aa3c5af24258a0c0dcadea1a346d58aecdf4bcfbb221fa5ac74,14476240,2022-03-28,1,0x3e30a8d2a59a81875187df2db53e9eb9b2e9a7db,0xd1afbe4da2a5adc6faf30fcbea9e4eea0ba8c70a,0x3e30a8d2a59a81875187df2db53e9eb9b2e9a7db,0xd1afbe4da2a5adc6faf30fcbea9e4eea0ba8c70a,0.07,229.962116771138,1
0x953015681b78c7ea2c6cd51a4c05815efb1d00c86b3679fc37c50fe4ce769751,14476176,2022-03-28,1,0xe749e9e7eaa02203c925a036226af80e2c79403e,0x9a32e61fc1598241662e77cdc95fde9ab9d86ddf,0xe749e9e7eaa02203c925a036226af80e2c79403e,0x9a32e61fc1598241662e77cdc95fde9ab9d86ddf,0.069,226.67694367440745,1
0xa59ff62ebab5d9f0e4fb7571be6dc42d2148c3506a96e923b40548f8238f9b4c,14476153,2022-03-28,1,0x6ff2ed25cda2f6e5fa1fc0da5839ec554f6590fa,0xb941d58122a18d638e0a9e7a24ecad3d0cde7792,0x6ff2ed25cda2f6e5fa1fc0da5839ec554f6590fa,0xb941d58122a18d638e0a9e7a24ecad3d0cde7792,0.0725,238.1750495129643,1
0x691a527a2b4443779f79b993c3fbcbe169410d18664bd559ae07cb08a0b2773f,14476138,2022-03-28,1,0xda8c3c38e89b919f27e750d5bd5f3ca39def288f,0x3c2c0ef34184d92122abf042b70dbc1cc813c074,0xda8c3c38e89b919f27e750d5bd5f3ca39def288f,0x3c2c0ef34184d92122abf042b70dbc1cc813c074,0.0739,242.77429184838707,1
0x8a76a3cc28709c872ea1827f93d7e6e5bc8bfc9f61f04bf32fa28036ec971534,14476129,2022-03-28,1,0x41e9f7295060b98ae9bc86cd43179752c113e6df,0x2bebaff696ab2d452e6f050753884a773834ac41,0x41e9f7295060b98ae9bc86cd43179752c113e6df,0x2bebaff696ab2d452e6f050753884a773834ac41,0.072,236.53246296459903,1
0x3bc5d8fb2f424d82da25dea94abc0dc3a2adcaba621d913b9f3d38d38b3bba1e,14476105,2022-03-28,1,0x91ad48acbefafde04d9fee1c6d233b7ef2ab95b5,0x8560d880e80096b9e001d9385739ccf9a3aae966,0x91ad48acbefafde04d9fee1c6d233b7ef2ab95b5,0x8560d880e80096b9e001d9385739ccf9a3aae966,0.071,233.2472898678685,1
0x16d72b977c5eb73cc9205f6683d588c26c7a315b8172b54b390577ff96377265,14476022,2022-03-28,1,0x777d92fcb83ca9131b05ce579d9a951019c4ca5c,0xde79aaa2f54160b45ef69e1c4b8fc4c290cd5b88,0x777d92fcb83ca9131b05ce579d9a951019c4ca5c,0xde79aaa2f54160b45ef69e1c4b8fc4c290cd5b88,0.067,220.10659748094636,1
0x04200f4cd3f75ce21044aa2cea1c9a39d5d8e59b4251cbee57e71529c569a120,14475751,2022-03-28,1,0x69f1e80fd1b05e97466f62d48a48daa847c34ec0,0x493cfcd8a641ae737c51b7040a0a22217c15ac19,0x69f1e80fd1b05e97466f62d48a48daa847c34ec0,0x493cfcd8a641ae737c51b7040a0a22217c15ac19,0.094,308.806271092671,1
0x1f2029055b5a14023bf7024c378df30dc498fc459319158cca1726bf271e2b08,14475544,2022-03-28,1,0x6e20ffea1fc5dc4feba341df9f58d5f5f7c82021,0xb8736292887c601aaf391fbecf5dc5d3e1b503e1,0x6e20ffea1fc5dc4feba341df9f58d5f5f7c82021,0xb8736292887c601aaf391fbecf5dc5d3e1b503e1,0.0565,185.61227996527566,1
0xae31783ff0de6fe2c80b511a4168550fcbb3a7c02c7c88a885d432de7d1e6eda,14475336,2022-03-28,1,0xb4c343a8b1304094ef89bd58a84387821c5d50ca,0xd06f4ca41553ee0f57d8509a78b9a3c0a21bd856,0xb4c343a8b1304094ef89bd58a84387821c5d50ca,0xd06f4ca41553ee0f57d8509a78b9a3c0a21bd856,0.059,193.825212707102,1
0x26c7e06459ed30779cf010e6bb6ef81b54ea754d6553b7a2b16a0dfa77a80e71,14475189,2022-03-28,1,0x4e9b0d52c700696ca71b1e5285d83b0d5f3b3a9b,0xe19cc89de10f8cba680cc4999ffd7fd6ef17d215,0x4e9b0d52c700696ca71b1e5285d83b0d5f3b3a9b,0xe19cc89de10f8cba680cc4999ffd7fd6ef17d215,0.0605,198.75297235219782,1
0xce8450f7d1edf96b8f9b0d32508b484a1bade33eee05870efca000be6c88a7cd,14475151,2022-03-28,1,0x062f70147e58ceba9220b6aa0084135c21daacee,0x0ada185e34edbd9271a70ab798704c6228796529,0x062f70147e58ceba9220b6aa0084135c21daacee,0x0ada185e34edbd9271a70ab798704c6228796529,0.06,197.11038580383254,1
0xf312455350a16fa8a0b42557ffe907aca3a8dbeb03d5c93b54b27c2c938013ca,14475092,2022-03-28,1,0xc993b8596245884511720a5a72e1ffd226d56d2d,0xf069fe0e72424b332370904601d0a859d0b89b1c,0xc993b8596245884511720a5a72e1ffd226d56d2d,0xf069fe0e72424b332370904601d0a859d0b89b1c,0.06,197.11038580383254,1
0x993bb2c12a81a22e06893ba38bc7308db5ef468e65c59c98f54f41b2456eae66,14475079,2022-03-28,1,0x0b27da84572d4eb58d82c496457fc692a419c92f,0x775b63e8a842ebe689b7ec969efadd084a5e8ced,0x0b27da84572d4eb58d82c496457fc692a419c92f,0x775b63e8a842ebe689b7ec969efadd084a5e8ced,0.05,164.25865483652714,1
0x31605ed9a195b20ba01cb0064bbed478da3457bdbc40054bc4c874187cfec3f6,14474851,2022-03-28,1,0x567fac7a1deece39c7c4783f69db0689ffe28202,0x3bf348d67585e36b7031d2beb3b166af0e9a3112,0x567fac7a1deece39c7c4783f69db0689ffe28202,0x3bf348d67585e36b7031d2beb3b166af0e9a3112,0.06,197.11038580383254,1
0x8126c5155f56fffa22cd10d4cb9b5969a55beb1615078a254018629550339264,14474805,2022-03-28,1,0x7751beae6385b78e9ac275a028bdbb75e64fad6e,0xdbec5518fb60abcaaded2d373eeffcc758e8b0cd,0x7751beae6385b78e9ac275a028bdbb75e64fad6e,0xdbec5518fb60abcaaded2d373eeffcc758e8b0cd,0.06,197.11038580383254,1
0x49a2a8062273115b170e5d918f522a7afd373d12c1e2d665ec6425d4c56e4df0,14474707,2022-03-28,1,0x3e1575ed3efc3d15dde00a2b49372fffc8b20b8e,0x5f0239bdb86be955090911f6768127143490ab16,0x3e1575ed3efc3d15dde00a2b49372fffc8b20b8e,0x5f0239bdb86be955090911f6768127143490ab16,0.06,197.11038580383254,1
0x82d54e84bd1c2b66d4803917ed711c9eeddd9eec0b0e87fd5f6709e432ca98cc,14474329,2022-03-28,1,0x47a710fa6bed241a8ef0080f10cad9a90bd670ca,0xbd74c3f96c38478460a0e3c88ac86dd133af72be,0x47a710fa6bed241a8ef0080f10cad9a90bd670ca,0xbd74c3f96c38478460a0e3c88ac86dd133af72be,0.0634,208.2799743327164,1
0x3a7c9d4c57a11f0c1e87ed933b4ce956d51243b576863d836fd1e9642f6595a3,14474308,2022-03-28,1,0x978ae289e9290c7740dd47e8424c40f94a52d763,0xbd74c3f96c38478460a0e3c88ac86dd133af72be,0x978ae289e9290c7740dd47e8424c40f94a52d763,0xbd74c3f96c38478460a0e3c88ac86dd133af72be,1.14,3745.097330272818,19
0xe45044f79f3823933fb70048617010ce054a63c617db2dcb3f94e6537e5fe027,14474073,2022-03-28,1,0x68b9e08ffac4ac97206c175cb48a1762c93bbbc8,0x4f8b9946ac4f608fb5c00f94d9e0b9fde7b7530e,0x68b9e08ffac4ac97206c175cb48a1762c93bbbc8,0x4f8b9946ac4f608fb5c00f94d9e0b9fde7b7530e,0.06,197.11038580383254,1
0x1fd614e84ce087bbf49f2f940b6c7727dd325f87391b79dc958554cfd25b7632,14473783,2022-03-28,1,0xb5c6d5bd47cdf90b897aa3d10c82afa8178e6e95,0xb13ad8423a56ec0d6198d11a30fd1778556a81ee,0xb5c6d5bd47cdf90b897aa3d10c82afa8178e6e95,0xb13ad8423a56ec0d6198d11a30fd1778556a81ee,0.0635,208.60849164238945,1
0x97e89d02521585f193fa04837b04b13ffdd5ae7f007f992d1206520522ea4fcf,14473579,2022-03-28,1,0xe3465dd2187140f6516cf63f6d83db1453047322,0x081809e6260ffef1d9e1879db83a1f6ccaeef51b,0xe3465dd2187140f6516cf63f6d83db1453047322,0x081809e6260ffef1d9e1879db83a1f6ccaeef51b,0.062,203.68073199729363,1
0xa90f86fe88e7b3ad3e4456a3abcd6282bb823a69a6f4f653ca7922ca97eefdef,14473520,2022-03-28,1,0xeaf67207fbfe9ca9fc7b525d912ad3e2f3af2dee,0x50089b6ce06bbe9f144f1787e992e8ba077780bd,0x50089b6ce06bbe9f144f1787e992e8ba077780bd,0xeaf67207fbfe9ca9fc7b525d912ad3e2f3af2dee,0.06,197.11038580383254,1
0x7e6873c0604c1b3f28220fd2ff4c2ae7ef939769c6b0fde843335a68e0bef9bd,14473515,2022-03-28,1,0xeaf67207fbfe9ca9fc7b525d912ad3e2f3af2dee,0xfc0c1841e36d6093cc6d06c86bb003de87a83fff,0xfc0c1841e36d6093cc6d06c86bb003de87a83fff,0xeaf67207fbfe9ca9fc7b525d912ad3e2f3af2dee,0.06,197.11038580383254,1
0xc9f6531b51d9e0db11834fb7c801e859330ef58ec4225ebf2b0796dccf35dd05,14473508,2022-03-28,1,0x0fccdb277092c686a53054d009623e5bd7c10001,0x8f9be4310f9abb0e5843cc6363908c9b01dfeb3f,0x8f9be4310f9abb0e5843cc6363908c9b01dfeb3f,0x0fccdb277092c686a53054d009623e5bd7c10001,0.186,611.0421959918809,3
0x65762ffafaf8fa5d9696cdcb4eb430843f0c047a593b5aed7a3d9768c848d0e2,14473390,2022-03-28,1,0x3ba57b988013ebfcf4bb34f61aa56a66cefb3831,0x34faa715e1479dd5ea5995770d7e8fedc5c3f475,0x3ba57b988013ebfcf4bb34f61aa56a66cefb3831,0x34faa715e1479dd5ea5995770d7e8fedc5c3f475,0.062,203.68073199729363,1
0x284422fca559e095048082afc1b667e13d8223bbeb10fab0eb43fcc65fed77e1,14473383,2022-03-28,1,0x5f0789680d4019cb1612eca2dded86afcd2a696f,0x34faa715e1479dd5ea5995770d7e8fedc5c3f475,0x5f0789680d4019cb1612eca2dded86afcd2a696f,0x34faa715e1479dd5ea5995770d7e8fedc5c3f475,0.061,200.3955589005631,1
0x754db13fb1a53e16e2d945f6ab3d45b0dc4f8bfcae0d7c3aa80f83b936adafce,14473207,2022-03-28,1,0xfd3f1d1f95481f91404f2042855686d42bd8a07e,0x1e899683967d0ecc2061501dfc8fbadc5debf9f8,0xfd3f1d1f95481f91404f2042855686d42bd8a07e,0x1e899683967d0ecc2061501dfc8fbadc5debf9f8,0.06099,200.3627071695958,1
0x5d4e35caa3f3942d76a3ae90ec1bd7b83618dd0ca5b56e155643557bfa767fc7,14473189,2022-03-28,1,0x37b2c58c5a365d155dae307e1dc567c7116eed04,0x2f85b47e90de2de52cc054e8622a39645ae7af21,0x37b2c58c5a365d155dae307e1dc567c7116eed04,0x2f85b47e90de2de52cc054e8622a39645ae7af21,0.061,200.3955589005631,1
0x6e2ce65297807980dc6049932b8449fd394feae0b6bb1c4238d9bfb113dbd3e0,14473107,2022-03-28,1,0xaef43116403fda5d50bc7051af5f86b572ac1a16,0x855a04c2f13ab40eceb3e957472cbc8434bbd5d3,0xaef43116403fda5d50bc7051af5f86b572ac1a16,0x855a04c2f13ab40eceb3e957472cbc8434bbd5d3,0.061,200.3955589005631,1
0x357b0513800fa8bf7352977d64f359ac29ac69dca48da5c918ae735ffede6388,14473089,2022-03-28,1,0x0c2073122bc473abfdceb497dc47ac1cf0037c0d,0x49fc3b4cd2c7208b6b7e51e0d231fbdba9a18409,0x0c2073122bc473abfdceb497dc47ac1cf0037c0d,0x49fc3b4cd2c7208b6b7e51e0d231fbdba9a18409,0.058,190.54003961037148,1
0x6544bce26dfd6033c09b8129d9a6d846a23cf53c2441d6e3b08dc6ef7a423788,14472595,2022-03-28,1,0x397ddde10d108c44bfdecbe15d71aaf5257a4a20,0x8709a1e4cf079f49e918e172974655bc124e0665,0x397ddde10d108c44bfdecbe15d71aaf5257a4a20,0x8709a1e4cf079f49e918e172974655bc124e0665,0.0679,223.06325326800385,1
0xc399f1061fe561cef23634eb6d120eed67dc796fcb0cea9f03ef60bd429d1632,14472534,2022-03-28,1,0x8d737333751d308f53a1d8818641ba1e86288575,0xcf43f1c15d3146bf1efaa57da2f8880bef85a11f,0x8d737333751d308f53a1d8818641ba1e86288575,0xcf43f1c15d3146bf1efaa57da2f8880bef85a11f,0.067,220.10659748094636,1
0x53af3bca3611951f1aba7b01a4e4f877ecdaca7e25a399118eec94dc94e23e13,14472318,2022-03-28,1,0xf98e6d82bac9eea5148d2578a410a12998122e26,0x855ae1062ed1affad2f40cd22c617064b4345cb6,0xf98e6d82bac9eea5148d2578a410a12998122e26,0x2af4b707e1dce8fc345f38cfeeaa2421e54976d5,0.07,229.962116771138,1
0x53af3bca3611951f1aba7b01a4e4f877ecdaca7e25a399118eec94dc94e23e13,14472318,2022-03-28,1,0x28ba94326fbf5687620ca59d8bfbd7e8b61c2926,0x855ae1062ed1affad2f40cd22c617064b4345cb6,0x28ba94326fbf5687620ca59d8bfbd7e8b61c2926,0x2af4b707e1dce8fc345f38cfeeaa2421e54976d5,0.07,229.962116771138,1
0xf06a5b432e4a47849cc1791732c4008f3bce0a07e35840debffad9adf3c3b656,14472313,2022-03-28,1,0x9db0d73ba0ac7069a043dd61af111d383cdf4959,0x216a18af5ff2f703f3561da414e3cecb67785f57,0x9db0d73ba0ac7069a043dd61af111d383cdf4959,0x216a18af5ff2f703f3561da414e3cecb67785f57,0.07,229.962116771138,1
0x3f5e5fe90a70897c525e5213a488ba8006f139448255bbf8eee26f3a9e008ae7,14472297,2022-03-28,1,0xd17753a71560b60f8902fd89d93375d5297b38c4,0xe95c0af734bf5d659d361022656d12fa1afc391b,0xd17753a71560b60f8902fd89d93375d5297b38c4,0xe95c0af734bf5d659d361022656d12fa1afc391b,0.069,226.67694367440745,1
0xf9b4d04273394f7212231e91cb90913a2f203e4df82caaf6d8511d446cc21f38,14472233,2022-03-28,1,0x7090f821f50e8be4475b88a5e271f7a3e842bd43,0x421857192c44fe8ff3daab99afc5908eb85a0e1d,0x7090f821f50e8be4475b88a5e271f7a3e842bd43,0x421857192c44fe8ff3daab99afc5908eb85a0e1d,0.07,229.962116771138,1
0x28532ed33d45c3ec7a9e82c1c02aaa3f77358d8f69c836a1e28c7840e1f1f6e7,14472211,2022-03-28,1,0x00d10cf10f38f0d2cf12e6494a63c9cccb9d406f,0xa732bb434e43e007c74b5f26250ee92380c3d2b6,0x00d10cf10f38f0d2cf12e6494a63c9cccb9d406f,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,0.069,226.67694367440745,1
0x28532ed33d45c3ec7a9e82c1c02aaa3f77358d8f69c836a1e28c7840e1f1f6e7,14472211,2022-03-28,1,0xecfa7d8b27b20ba6c386a55a6d0eb4a720b3a368,0xa732bb434e43e007c74b5f26250ee92380c3d2b6,0xecfa7d8b27b20ba6c386a55a6d0eb4a720b3a368,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,0.069,226.67694367440745,1
0x28532ed33d45c3ec7a9e82c1c02aaa3f77358d8f69c836a1e28c7840e1f1f6e7,14472211,2022-03-28,1,0xfff75ba52ebcbb6a3122ff8020fcd527984fec9e,0xa732bb434e43e007c74b5f26250ee92380c3d2b6,0xfff75ba52ebcbb6a3122ff8020fcd527984fec9e,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,0.069,226.67694367440745,1
0x28532ed33d45c3ec7a9e82c1c02aaa3f77358d8f69c836a1e28c7840e1f1f6e7,14472211,2022-03-28,1,0x82059a09fdcaa41bd2228704d8de2633df98267b,0xa732bb434e43e007c74b5f26250ee92380c3d2b6,0x82059a09fdcaa41bd2228704d8de2633df98267b,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,0.069,226.67694367440745,1
0x28532ed33d45c3ec7a9e82c1c02aaa3f77358d8f69c836a1e28c7840e1f1f6e7,14472211,2022-03-28,1,0xa3793cd24f1b8758f2a5c378d4457f18946e51ca,0xa732bb434e43e007c74b5f26250ee92380c3d2b6,0xa3793cd24f1b8758f2a5c378d4457f18946e51ca,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,0.069,226.67694367440745,1
0x28532ed33d45c3ec7a9e82c1c02aaa3f77358d8f69c836a1e28c7840e1f1f6e7,14472211,2022-03-28,1,0x09c297c534eca8fe069e5c1f4ccd00d3e8aeda6a,0xa732bb434e43e007c74b5f26250ee92380c3d2b6,0x09c297c534eca8fe069e5c1f4ccd00d3e8aeda6a,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,0.0699,229.63359946146494,1
0x28532ed33d45c3ec7a9e82c1c02aaa3f77358d8f69c836a1e28c7840e1f1f6e7,14472211,2022-03-28,1,0xf5890e39d44d51ab09b2b02e9c7f6310e7795bfc,0xa732bb434e43e007c74b5f26250ee92380c3d2b6,0xf5890e39d44d51ab09b2b02e9c7f6310e7795bfc,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,0.069,226.67694367440745,1
0xdaa0cb9053e429bed292b327a11de35e946a823e9be9f0fa6caea03837a1612f,14472205,2022-03-28,1,0x76d6c95df6be289e18c5a682dcc4263ec6dba53f,0x0abc78c93bfa2c94a097f793de3c6ab10a6fb7e6,0x76d6c95df6be289e18c5a682dcc4263ec6dba53f,0x0abc78c93bfa2c94a097f793de3c6ab10a6fb7e6,0.068999,226.6736585013107,1
0x71cc1e655ac1916764a22478aa1bdf26b0a65b5d72fe3011945b07742e4ff776,14472156,2022-03-28,1,0x2fa03dcc825f2a09705904bc8f6e51662e9c9448,0xfb2340684df292e25f1513b8ca193a295c28c135,0x2fa03dcc825f2a09705904bc8f6e51662e9c9448,0xfb2340684df292e25f1513b8ca193a295c28c135,0.1376,452.03981811012267,2
0x5ef856fcb857595c45130dd1a3f6bbb4c67f5af7d6df1ba44f22f77730469532,14472150,2022-03-28,1,0x53f952d3caa331bccfbf542914a753d4e4f85652,0x10354bfd40d9a17800db496b70503b21f7d047d2,0x53f952d3caa331bccfbf542914a753d4e4f85652,0x10354bfd40d9a17800db496b70503b21f7d047d2,0.0685,225.03435712604218,1
0xde88a8de70358cedd424ceffb499cbe50d0029f85b7ec001381241024f569f57,14472032,2022-03-28,1,0x628ea8c3da38fb58f9f52bcfcc67b3048133b0e8,0x047b953e7275db3b743b3d4a2de0801f32c689e1,0x628ea8c3da38fb58f9f52bcfcc67b3048133b0e8,0x047b953e7275db3b743b3d4a2de0801f32c689e1,0.067,220.10659748094636,1
0x0720d43b9be06c8422b568786ae88b3ace7af214f7dbed59cedb3de4472dffca,14471943,2022-03-28,1,0xd1282e17cc080d3747b22a9cfcb65525cb748e75,0x1012508221720e2ecf2f42c551492751e7de07a3,0xd1282e17cc080d3747b22a9cfcb65525cb748e75,0x1012508221720e2ecf2f42c551492751e7de07a3,0.0689,226.3484263647344,1
0x98d4d39aabf14ecc54ced191336f18aa2637375cb8eb0d8391d7f137ee342a77,14471937,2022-03-28,1,0x55af2cd30dd1c43da194b8121adbd1a359996b6f,0x7f30b8d39f310936c0b3dd7c9938af4bab38cf72,0x7f30b8d39f310936c0b3dd7c9938af4bab38cf72,0x55af2cd30dd1c43da194b8121adbd1a359996b6f,0.601,1974.389031135056,10
0xd404f1f0361c8aadc3e01797d82982704a9682586127d2c1f3ece7162c5fecdb,14471878,2022-03-28,1,0xa9e653b74542ddc44b4ac5493af9dc3a84537d8a,0xf5890e39d44d51ab09b2b02e9c7f6310e7795bfc,0xa9e653b74542ddc44b4ac5493af9dc3a84537d8a,0xf5890e39d44d51ab09b2b02e9c7f6310e7795bfc,0.063,206.96590509402418,1
0x98c38b6152ccd5282934109f0d97447d2d7c150233387799f153e7952610ab24,14471803,2022-03-28,1,0x1dc78daa56e0e2be1edfe5e38f602290809c4c0e,0xf3fd84221fb1a9a2a8e42f22fa21cfa13074a1c6,0x1dc78daa56e0e2be1edfe5e38f602290809c4c0e,0xf3fd84221fb1a9a2a8e42f22fa21cfa13074a1c6,0.0689,226.3484263647344,1
0x0646412c1b90712409347b23c0db8c0c5ab24a4b98f51121777f165bab4bee08,14471793,2022-03-28,1,0x4d4ae97c9f8d8391880765c71dedc4ef18f9e762,0x78dbb8a25782e847292ed223301cd026b2578fc1,0x4d4ae97c9f8d8391880765c71dedc4ef18f9e762,0x78dbb8a25782e847292ed223301cd026b2578fc1,0.0685,225.03435712604218,1
0xb90cd11ac7e075fb5326f76378d68da714cb952f558dd5d36eb000fd05434db5,14471788,2022-03-28,1,0x36ed3285d3f36875a1a435b8a55ab795a81c6bd6,0xa9e653b74542ddc44b4ac5493af9dc3a84537d8a,0x36ed3285d3f36875a1a435b8a55ab795a81c6bd6,0xa9e653b74542ddc44b4ac5493af9dc3a84537d8a,0.068,223.3917705776769,1
0x04afa9b206632f23f35247a40f2b637db8279a591b4655c4f1547429381d42b1,14471709,2022-03-28,1,0x1012508221720e2ecf2f42c551492751e7de07a3,0x2fb5bf565ca66786bf2c2b3f7f47b5e0c650768c,0x1012508221720e2ecf2f42c551492751e7de07a3,0x2fb5bf565ca66786bf2c2b3f7f47b5e0c650768c,0.062,203.68073199729363,1
0x81dd1f5c53fe37cc1936f2a1443a678e9dde3afac36eb887f76fe75233c3c85f,14471705,2022-03-28,1,0x9e140cd870b19f82b7f36184ce6b7399ff67c848,0x6e2fc50bdde3e8b45ab47282986c5c45ffb08b7e,0x6e2fc50bdde3e8b45ab47282986c5c45ffb08b7e,0x9e140cd870b19f82b7f36184ce6b7399ff67c848,0.0602,197.76742042317863,1
0xa033d44bdc99f82765572255e0d83b41674cb98a2ec6298622a6447c6bee0038,14471705,2022-03-28,1,0x55aabfb400241b1bda2888d374c23a4db08bc136,0x06397d1230889d17e3e5f77103648164ae7a2742,0x55aabfb400241b1bda2888d374c23a4db08bc136,0x06397d1230889d17e3e5f77103648164ae7a2742,0.062,203.68073199729363,1
